date,cash,position_value,total_value,positions,return,equity,drawdown
2020-07-27,9422.179186510504,937657.2000000001,947079.3791865106,"{'510300': {'shares': 229200.0, 'price': 4.091, 'value': 937657.2000000001, 'profit_pct': 0.588557393873687}}",0.006822430911937349,0.9470793791865105,-6.589111157570004
2020-07-28,9641.591178920586,943004.5,952646.0911789206,"{'159915': {'shares': 366500.0, 'price': 2.573, 'value': 943004.5, 'profit_pct': -0.09990009990009743}}",0.005877767075016971,0.9526460911789206,-6.040063710683896
2020-07-29,9641.591178920586,982220.0000000001,991861.5911789207,"{'159915': {'shares': 366500.0, 'price': 2.68, 'value': 982220.0000000001, 'profit_pct': 4.054515247674994}}",0.04116481489098445,0.9918615911789207,-2.1722203261655193
2020-07-30,9641.591178920586,971958.0,981599.5911789206,"{'159915': {'shares': 366500.0, 'price': 2.652, 'value': 971958.0, 'profit_pct': 2.9673785212067467}}",-0.01034620161851696,0.9815995911789206,-3.184366258562854
2020-07-31,9641.591178920586,992482.0000000001,1002123.5911789207,"{'159915': {'shares': 366500.0, 'price': 2.708, 'value': 992482.0000000001, 'profit_pct': 5.141651974143241}}",0.020908729164557105,1.0021235911789208,-1.1600743937681846
2020-08-03,9641.591178920586,1016671.0,1026312.5911789206,"{'159915': {'shares': 366500.0, 'price': 2.774, 'value': 1016671.0, 'profit_pct': 7.704188543675529}}",0.024137741305484406,1.0263125911789206,0.0
2020-08-04,10327.029225980514,1000186.8,1010513.8292259806,"{'518880': {'shares': 237800.0, 'price': 4.206, 'value': 1000186.8, 'profit_pct': -0.09990009990009828}}",-0.015393713463840553,1.0105138292259805,-1.5393713463840553
2020-08-05,10327.029225980514,1027296.0000000001,1037623.0292259806,"{'518880': {'shares': 237800.0, 'price': 4.32, 'value': 1027296.0000000001, 'profit_pct': 2.6078058888329916}}",0.026827143989474056,1.0376230292259807,0.0
2020-08-06,10327.029225980514,1035143.3999999999,1045470.4292259804,"{'518880': {'shares': 237800.0, 'price': 4.353, 'value': 1035143.3999999999, 'profit_pct': 3.391615517150453}}",0.00756286221389435,1.0454704292259804,0.0
2020-08-07,10327.029225980514,1041088.4,1051415.4292259805,"{'518880': {'shares': 237800.0, 'price': 4.378, 'value': 1041088.4, 'profit_pct': 3.9854106901182447}}",0.005686435344136376,1.0514154292259805,0.0
2020-08-10,10327.029225980514,1034192.2000000001,1044519.2292259806,"{'518880': {'shares': 237800.0, 'price': 4.349, 'value': 1034192.2000000001, 'profit_pct': 3.2966082894756186}}",-0.006558967852580144,1.0445192292259806,-0.6558967852580144
2020-08-11,10327.029225980514,1011363.4,1021690.4292259805,"{'518880': {'shares': 237800.0, 'price': 4.253, 'value': 1011363.4, 'profit_pct': 1.0164348252793278}}",-0.021855796773523117,1.0216904292259805,-2.827141315767323
2020-08-12,9605.17568864068,946842.0,956447.1756886407,"{'513100': {'shares': 1189500.0, 'price': 0.796, 'value': 946842.0, 'profit_pct': -0.09990009990008834}}",-0.06385814300596637,0.9564471756886407,-9.032419621923616
2020-08-13,9605.17568864068,967063.4999999999,976668.6756886406,"{'513100': {'shares': 1189500.0, 'price': 0.813, 'value': 967063.4999999999, 'profit_pct': 2.033644747212586}}",0.02114230719060939,0.9766686756886406,-7.109155093183883
2020-08-14,9605.17568864068,965874.0000000001,975479.1756886408,"{'513100': {'shares': 1189500.0, 'price': 0.812, 'value': 965874.0000000001, 'profit_pct': 1.9081421091471478}}",-0.0012179155834614042,0.9754791756886408,-7.2222883007567855
2020-08-17,10036.636071240762,964121.4999999999,974158.1360712406,"{'518880': {'shares': 233500.0, 'price': 4.129, 'value': 964121.4999999999, 'profit_pct': -0.09990009990009574}}",-0.0013542468668975571,0.9741581360712407,-7.3479322261434055
2020-08-18,10036.636071240762,986537.4999999999,996574.1360712406,"{'518880': {'shares': 233500.0, 'price': 4.225, 'value': 986537.4999999999, 'profit_pct': 2.2227953688355786}}",0.02301063777017065,0.9965741360712407,-5.215949055941893
2020-08-19,9914.213484330685,972919.2,982833.4134843306,"{'513100': {'shares': 1183600.0, 'price': 0.822, 'value': 972919.2, 'profit_pct': -0.09990009990008514}}",-0.013787958255749633,0.9828334134843306,-6.522827593669412
2020-08-20,9914.213484330685,971735.6,981649.8134843307,"{'513100': {'shares': 1183600.0, 'price': 0.821, 'value': 971735.6, 'profit_pct': -0.22143306814838198}}",-0.001204273261125599,0.9816498134843307,-6.635399652923979
2020-08-21,9914.213484330685,996591.2,1006505.4134843306,"{'513100': {'shares': 1183600.0, 'price': 0.842, 'value': 996591.2, 'profit_pct': 2.330759265065852}}",0.025320230960749646,1.0065054134843305,-4.271386408577937
2020-08-24,9914.213484330685,1039200.8,1049115.0134843308,"{'513100': {'shares': 1183600.0, 'price': 0.878, 'value': 1039200.8, 'profit_pct': 6.705946122004539}}",0.04233419853400866,1.0491150134843308,-0.21879227541327095
2020-08-25,9914.213484330685,1086544.8,1096459.0134843308,"{'513100': {'shares': 1183600.0, 'price': 0.918, 'value': 1086544.8, 'profit_pct': 11.567264851936413}}",0.04512755931569479,1.0964590134843308,0.0
2020-08-26,9914.213484330685,1066423.6,1076337.8134843307,"{'513100': {'shares': 1183600.0, 'price': 0.901, 'value': 1066423.6, 'profit_pct': 9.501204391715365}}",-0.018351073549077723,1.0763378134843307,-1.8351073549077723
2020-08-27,9914.213484330685,1112584.0,1122498.2134843306,"{'513100': {'shares': 1183600.0, 'price': 0.94, 'value': 1112584.0, 'profit_pct': 14.240990153398931}}",0.04288653564123046,1.1224982134843307,0.0
2020-08-28,9914.213484330685,1135072.4,1144986.6134843305,"{'513100': {'shares': 1183600.0, 'price': 0.959, 'value': 1135072.4, 'profit_pct': 16.55011655011657}}",0.020034241239631045,1.1449866134843305,0.0
2020-08-31,9914.213484330685,1197803.2,1207717.4134843308,"{'513100': {'shares': 1183600.0, 'price': 1.012, 'value': 1197803.2, 'profit_pct': 22.991363867276302}}",0.05478736542526286,1.2077174134843307,0.0
2020-09-01,9914.213484330685,1181232.8,1191147.0134843308,"{'513100': {'shares': 1183600.0, 'price': 0.998, 'value': 1181232.8, 'profit_pct': 21.289902311800148}}",-0.013720428152305453,1.191147013484331,-1.3720428152305453
2020-09-02,9914.213484330685,1229760.4,1239674.6134843305,"{'513100': {'shares': 1183600.0, 'price': 1.039, 'value': 1229760.4, 'profit_pct': 26.272754009980304}}",0.04074022723529924,1.2396746134843304,0.0
2020-09-03,9914.213484330685,1255799.5999999999,1265713.8134843307,"{'513100': {'shares': 1183600.0, 'price': 1.061, 'value': 1255799.5999999999, 'profit_pct': 28.946479311442836}}",0.021004866693859592,1.2657138134843307,0.0
2020-09-04,9914.213484330685,1146908.4,1156822.6134843305,"{'513100': {'shares': 1183600.0, 'price': 0.969, 'value': 1146908.4, 'profit_pct': 17.765446232599537}}",-0.08603145421968506,1.1568226134843305,-8.603145421968506
2020-09-07,9914.213484330685,1061689.2,1071603.4134843308,"{'513100': {'shares': 1183600.0, 'price': 0.897, 'value': 1061689.2, 'profit_pct': 9.015072518722178}}",-0.07366660973485029,1.0716034134843309,-15.336041839161219
2020-09-08,9914.213484330685,1118502.0,1128416.2134843306,"{'513100': {'shares': 1183600.0, 'price': 0.945, 'value': 1118502.0, 'profit_pct': 14.848654994640414}}",0.05301662843278221,1.1284162134843305,-10.847444227699409
2020-09-09,9914.213484330685,1060505.6,1070419.8134843307,"{'513100': {'shares': 1183600.0, 'price': 0.896, 'value': 1060505.6, 'profit_pct': 8.893539550473882}}",-0.05139628384186212,1.0704198134843306,-15.429554289400016
2020-09-10,9914.213484330685,1091279.2,1101193.4134843308,"{'513100': {'shares': 1183600.0, 'price': 0.922, 'value': 1091279.2, 'profit_pct': 12.053396724929598}}",0.028749094151974575,1.1011934134843309,-12.998230583191518
2020-09-11,9914.213484330685,1072341.6,1082255.8134843307,"{'513100': {'shares': 1183600.0, 'price': 0.906, 'value': 1072341.6, 'profit_pct': 10.10886923295685}}",-0.01719734223625513,1.0822558134843308,-14.49442978701213
2020-09-14,9914.213484330685,1101931.6,1111845.8134843307,"{'513100': {'shares': 1183600.0, 'price': 0.931, 'value': 1101931.6, 'profit_pct': 13.14719343916427}}",0.027341040474279987,1.1118458134843308,-12.15661853104243
2020-09-15,9914.213484330685,1138623.2,1148537.4134843308,"{'513100': {'shares': 1183600.0, 'price': 0.962, 'value': 1138623.2, 'profit_pct': 16.914715454861458}}",0.03300061893025896,1.1485374134843307,-9.257732573639998
2020-09-16,9914.213484330685,1136256.0,1146170.2134843306,"{'513100': {'shares': 1183600.0, 'price': 0.96, 'value': 1136256.0, 'profit_pct': 16.671649518364866}}",-0.002061056063309974,1.1461702134843306,-9.444757474117594
2020-09-17,9914.213484330685,1090095.6,1100009.8134843307,"{'513100': {'shares': 1183600.0, 'price': 0.921, 'value': 1090095.6, 'profit_pct': 11.931863756681302}}",-0.04027359938073538,1.1000098134843306,-13.091743033430314
2020-09-18,9914.213484330685,1126787.2,1136701.4134843308,"{'513100': {'shares': 1183600.0, 'price': 0.952, 'value': 1126787.2, 'profit_pct': 15.699385772378491}}",0.03335570242212449,1.1367014134843307,-10.192857076027884
2020-09-21,9914.213484330685,1104298.8,1114213.0134843308,"{'513100': {'shares': 1183600.0, 'price': 0.933, 'value': 1104298.8, 'profit_pct': 13.390259375660865}}",-0.01978391135370039,1.1142130134843309,-11.969593630564844
2020-09-22,16500.244934900664,1078326.5,1094826.7449349007,"{'511260': {'shares': 10100.0, 'price': 106.765, 'value': 1078326.5, 'profit_pct': -0.09990009990006939}}",-0.017399068503791804,1.0948267449349007,-13.501240701403272
2020-09-23,16500.244934900664,1075852.0,1092352.2449349007,"{'511260': {'shares': 10100.0, 'price': 106.52, 'value': 1075852.0, 'profit_pct': -0.3291468050518039}}",-0.0022601749650782432,1.0923522449349006,-13.696743031680292
2020-09-24,16500.244934900664,1075367.2,1091867.4449349006,"{'511260': {'shares': 10100.0, 'price': 106.472, 'value': 1075367.2, 'profit_pct': -0.3740604452447977}}",-0.00044381288384587325,1.0918674449349006,-13.73504552904069
2020-09-25,16500.244934900664,1073832.0,1090332.2449349007,"{'511260': {'shares': 10100.0, 'price': 106.32, 'value': 1073832.0, 'profit_pct': -0.5162869725226068}}",-0.0014060314803977514,1.0903322449349007,-13.856336770681942
2020-09-28,16500.244934900664,1075256.1,1091756.3449349008,"{'511260': {'shares': 10100.0, 'price': 106.461, 'value': 1075256.1, 'profit_pct': -0.38435315445568763}}",0.0013061156419207354,1.0917563449349008,-13.743823184685777
2020-09-29,16500.244934900664,1073327.0,1089827.2449349007,"{'511260': {'shares': 10100.0, 'price': 106.27, 'value': 1073327.0, 'profit_pct': -0.5630720143903042}}",-0.0017669693507621487,1.0898272449349007,-13.896235205432362
2020-09-30,1086263.5641315507,0.0,1086263.5641315507,{},-0.003269950186979287,1.0862635641315508,-14.177790227221966
2020-10-09,11066.500951310853,1073800.8,1084867.300951311,"{'513050': {'shares': 525600.0, 'price': 2.043, 'value': 1073800.8, 'profit_pct': -0.09990009990007905}}",-0.0012853815835718319,1.084867300951311,-14.288104515125344
2020-10-12,11066.500951310853,1100606.4,1111672.9009513108,"{'513050': {'shares': 525600.0, 'price': 2.094, 'value': 1100606.4, 'profit_pct': 2.393934993053943}}",0.024708644067799046,1.1116729009513107,-12.170279797213169
2020-10-13,11066.500951310853,1110067.2,1121133.7009513108,"{'513050': {'shares': 525600.0, 'price': 2.112, 'value': 1110067.2, 'profit_pct': 3.274112084684791}}",0.008510417040753726,1.1211337009513107,-11.422812249714752
2020-10-14,11066.500951310853,1117425.5999999999,1128492.1009513107,"{'513050': {'shares': 525600.0, 'price': 2.126, 'value': 1117425.5999999999, 'profit_pct': 3.95869426706432}}",0.0065633563541585005,1.1284921009513107,-10.841448601660442
2020-10-15,11058.384696410969,1085175.0,1096233.384696411,"{'159915': {'shares': 409500.0, 'price': 2.65, 'value': 1085175.0, 'profit_pct': -0.09990009990008472}}",-0.028585681926976636,1.096233384696411,-13.39010659300337
2020-10-16,11058.384696410969,1078623.0,1089681.384696411,"{'159915': {'shares': 409500.0, 'price': 2.634, 'value': 1078623.0, 'profit_pct': -0.7030705143912546}}",-0.005976829470318079,1.089681384696411,-13.907759156339406
2020-10-19,11058.384696410969,1064700.0,1075758.384696411,"{'159915': {'shares': 409500.0, 'price': 2.6, 'value': 1064700.0, 'profit_pct': -1.984807645184982}}",-0.012777129347656957,1.075758384696411,-15.007770853428493
2020-10-20,11058.384696410969,1083127.5,1094185.884696411,"{'159915': {'shares': 409500.0, 'price': 2.645, 'value': 1083127.5, 'profit_pct': -0.28839085442857115}}",0.01712977585129427,1.094185884696411,-13.551873019045878
2020-10-21,11058.384696410969,1069614.0,1080672.384696411,"{'159915': {'shares': 409500.0, 'price': 2.612, 'value': 1069614.0, 'profit_pct': -1.5324298343166047}}",-0.012350278128244518,1.080672384696411,-14.619531430926468
2020-10-22,10811.5787461109,1054830.0,1065641.578746111,"{'513050': {'shares': 502300.0, 'price': 2.1, 'value': 1054830.0, 'profit_pct': -0.09990009990009946}}",-0.013908753627051018,1.0656415787461109,-15.807067332815883
2020-10-23,10811.5787461109,1043779.3999999999,1054590.9787461108,"{'513050': {'shares': 502300.0, 'price': 2.078, 'value': 1043779.3999999999, 'profit_pct': -1.1464725750440146}}",-0.010369903183585216,1.0545909787461107,-16.680139893316692
2020-10-26,10811.5787461109,1044784.0,1055595.578746111,"{'513050': {'shares': 502300.0, 'price': 2.08, 'value': 1044784.0, 'profit_pct': -1.0513296227581945}}",0.0009525968079060476,1.0555955787461109,-16.60076966054388
2020-10-27,10811.5787461109,1067387.5,1078199.078746111,"{'513050': {'shares': 502300.0, 'price': 2.125, 'value': 1067387.5, 'profit_pct': 1.089386803672514}}",0.021413030193674798,1.0781990787461109,-14.81493942315588
2020-10-28,10811.5787461109,1104557.7,1115369.2787461109,"{'513050': {'shares': 502300.0, 'price': 2.199, 'value': 1104557.7, 'profit_pct': 4.609676038247455}}",0.034474338489722145,1.115369278746111,-11.878240810562268
2020-10-29,10811.5787461109,1108073.8,1118885.378746111,"{'513050': {'shares': 502300.0, 'price': 2.206, 'value': 1108073.8, 'profit_pct': 4.942676371247794}}",0.00315240886314605,1.118885378746111,-11.600444995857462
2020-10-30,10811.5787461109,1076931.2,1087742.7787461109,"{'513050': {'shares': 502300.0, 'price': 2.144, 'value': 1076931.2, 'profit_pct': 1.9932448503877098}}",-0.02783359278043329,1.087742778746111,-14.060922211814276
2020-11-02,10811.5787461109,1080949.6,1091761.178746111,"{'513050': {'shares': 502300.0, 'price': 2.152, 'value': 1080949.6, 'profit_pct': 2.373816659530948}}",0.0036942557362984463,1.091761178746111,-13.743441280723069
2020-11-03,10811.5787461109,1092000.2,1102811.7787461109,"{'513050': {'shares': 502300.0, 'price': 2.174, 'value': 1092000.2, 'profit_pct': 3.420389134674842}}",0.010121810717515611,1.102811778746111,-12.870368720222281
2020-11-04,10811.5787461109,1083461.1,1094272.678746111,"{'513050': {'shares': 502300.0, 'price': 2.157, 'value': 1083461.1, 'profit_pct': 2.6116740402454663}}",-0.007743025749787247,1.094272678746111,-13.545015698791063
2020-11-05,10811.5787461109,1121635.9000000001,1132447.478746111,"{'513050': {'shares': 502300.0, 'price': 2.233, 'value': 1121635.9000000001, 'profit_pct': 6.227106227106228}}",0.034886003042443825,1.132447478746111,-10.528946853424658
2020-11-06,10811.5787461109,1105562.3,1116373.878746111,"{'513050': {'shares': 502300.0, 'price': 2.201, 'value': 1105562.3, 'profit_pct': 4.704818990533275}}",-0.014193682534219931,1.116373878746111,-11.798870577789467
2020-11-09,10811.5787461109,1140221.0,1151032.578746111,"{'513050': {'shares': 502300.0, 'price': 2.27, 'value': 1140221.0, 'profit_pct': 7.987250844393698}}",0.0310457819372556,1.1510325787461109,-9.060597547127857
2020-11-10,11279.804743310902,1096713.0,1107992.804743311,"{'510300': {'shares': 242100.0, 'price': 4.53, 'value': 1096713.0, 'profit_pct': -0.09990009990009818}}",-0.037392316079954746,1.107992804743311,-12.46103242776787
2020-11-11,11279.804743310902,1085334.2999999998,1096614.1047433107,"{'510300': {'shares': 242100.0, 'price': 4.483, 'value': 1085334.2999999998, 'profit_pct': -1.1363912026163796}}",-0.010269651527778922,1.0966141047433107,-13.360027119836227
2020-11-12,11279.804743310902,1084608.0,1095887.804743311,"{'510300': {'shares': 242100.0, 'price': 4.48, 'value': 1084608.0, 'profit_pct': -1.20255020917272}}",-0.0006623113790514834,1.095887804743311,-13.417409759755472
2020-11-13,11279.804743310902,1072260.9000000001,1083540.704743311,"{'510300': {'shares': 242100.0, 'price': 4.429, 'value': 1072260.9000000001, 'profit_pct': -2.3272533206308017}}",-0.011266755544279361,1.083540704743311,-14.392914638382814
2020-11-16,11279.804743310902,1085092.2,1096372.0047433109,"{'510300': {'shares': 242100.0, 'price': 4.482, 'value': 1085092.2, 'profit_pct': -1.15844420480182}}",0.011842010128303881,1.0963720047433108,-13.379154666475968
2020-11-17,11279.804743310902,1082913.3,1094193.104743311,"{'510300': {'shares': 242100.0, 'price': 4.473, 'value': 1082913.3, 'profit_pct': -1.3569212244709}}",-0.0019873728903813115,1.0941931047433109,-13.551302586233739
2020-11-18,11279.804743310902,1081218.6,1092498.404743311,"{'510300': {'shares': 242100.0, 'price': 4.466, 'value': 1081218.6, 'profit_pct': -1.5112922397690605}}",-0.0015488125383475992,1.092498404743311,-13.685195412711993
2020-11-19,11279.804743310902,1091386.8,1102666.604743311,"{'510300': {'shares': 242100.0, 'price': 4.508, 'value': 1091386.8, 'profit_pct': -0.585066147980059}}",0.00930729047827672,1.102666604743311,-12.881838453842409
2020-11-20,11279.804743310902,1095018.2999999998,1106298.1047433107,"{'510300': {'shares': 242100.0, 'price': 4.523, 'value': 1095018.2999999998, 'profit_pct': -0.25427111519827816}}",0.003293379870559443,1.1062981047433107,-12.594925254246148
2020-11-23,11279.804743310902,1109060.1,1120339.904743311,"{'510300': {'shares': 242100.0, 'price': 4.581, 'value': 1109060.1, 'profit_pct': 1.0248030115579836}}",0.01269260061080768,1.120339904743311,-11.485527549140507
2020-11-24,11279.804743310902,1101312.9000000001,1112592.704743311,"{'510300': {'shares': 242100.0, 'price': 4.549, 'value': 1101312.9000000001, 'profit_pct': 0.31910694162350245}}",-0.006915044235414447,1.112592704743311,-12.097609041612568
2020-11-25,11279.804743310902,1086302.7,1097582.5047433109,"{'510300': {'shares': 242100.0, 'price': 4.487, 'value': 1086302.7, 'profit_pct': -1.0481791938745595}}",-0.013491190384412266,1.0975825047433108,-13.283516933277205
2020-11-26,11279.804743310902,1087997.4,1099277.2047433108,"{'510300': {'shares': 242100.0, 'price': 4.494, 'value': 1087997.4, 'profit_pct': -0.8938081785763993}}",0.0015440297131887881,1.0992772047433108,-13.149624106798951
2020-11-27,11279.804743310902,1105186.5,1116466.304743311,"{'510300': {'shares': 242100.0, 'price': 4.565, 'value': 1105186.5, 'profit_pct': 0.671954976590743}}",0.015636729230652957,1.116466304743311,-11.791568295376543
2020-11-30,11279.804743310902,1099134.0,1110413.804743311,"{'510300': {'shares': 242100.0, 'price': 4.54, 'value': 1099134.0, 'profit_pct': 0.12062992195442225}}",-0.005421121957990049,1.110413804743311,-12.269756961370348
2020-12-01,11279.804743310902,1126007.0999999999,1137286.9047433108,"{'510300': {'shares': 242100.0, 'price': 4.651, 'value': 1126007.0999999999, 'profit_pct': 2.568513164539646}}",0.02420097794642606,1.1372869047433107,-10.146599284357883
2020-12-02,11279.804743310902,1123344.0,1134623.804743311,"{'510300': {'shares': 242100.0, 'price': 4.64, 'value': 1123344.0, 'profit_pct': 2.325930140499666}}",-0.002341625485084542,1.1346238047433108,-10.357002297395134
2020-12-03,11279.804743310902,1122859.8,1134139.604743311,"{'510300': {'shares': 242100.0, 'price': 4.638, 'value': 1122859.8, 'profit_pct': 2.281824136128766}}",-0.000426749375410429,1.134139604743311,-10.39525739067464
2020-12-04,11279.804743310902,1125522.9,1136802.7047433108,"{'510300': {'shares': 242100.0, 'price': 4.649, 'value': 1125522.9, 'profit_pct': 2.524407160168746}}",0.002348123625047549,1.136802704743311,-10.184854377637375
2020-12-07,11279.804743310902,1114870.5,1126150.304743311,"{'510300': {'shares': 242100.0, 'price': 4.605, 'value': 1114870.5, 'profit_pct': 1.5540750640088445}}",-0.009370491427890482,1.1261503047433108,-11.026466429786463
2020-12-08,11279.804743310902,1110996.9000000001,1122276.704743311,"{'510300': {'shares': 242100.0, 'price': 4.589, 'value': 1110996.9000000001, 'profit_pct': 1.2012270290416038}}",-0.0034396829479016455,1.122276704743311,-11.332507176022489
2020-12-09,11279.804743310902,1096470.9,1107750.7047433108,"{'510300': {'shares': 242100.0, 'price': 4.529, 'value': 1096470.9, 'profit_pct': -0.12195310208555808}}",-0.012943332013046316,1.1077507047433108,-12.480159974407623
2020-12-10,11233.00817154115,1091255.7999999998,1102488.808171541,"{'159915': {'shares': 415400.0, 'price': 2.627, 'value': 1091255.7999999998, 'profit_pct': -0.09990009990008056}}",-0.0047500728722074115,1.102488808171541,-12.895885592293121
2020-12-11,1090284.140288161,0.0,1090284.140288161,{},-0.011070105921184847,1.0902841402881611,-13.860137364957447
2020-12-14,11090.58722053119,1077792.1,1088882.6872205313,"{'159915': {'shares': 408100.0, 'price': 2.641, 'value': 1077792.1, 'profit_pct': -0.09990009990008747}}",-0.0012854016818583114,1.0888826872205313,-13.97086168926358
2020-12-15,11090.58722053119,1088402.7,1099493.2872205311,"{'159915': {'shares': 408100.0, 'price': 2.667, 'value': 1088402.7, 'profit_pct': 0.8835919854473483}}",0.00974448407025763,1.0994932872205312,-13.132552121416607
2020-12-16,11090.58722053119,1088402.7,1099493.2872205311,"{'159915': {'shares': 408100.0, 'price': 2.667, 'value': 1088402.7, 'profit_pct': 0.8835919854473483}}",0.0,1.0994932872205312,-13.132552121416607
2020-12-17,11090.58722053119,1099421.4,1110511.987220531,"{'159915': {'shares': 408100.0, 'price': 2.694, 'value': 1099421.4, 'profit_pct': 1.9049106894620063}}",0.010021616437381642,1.1105119872205311,-12.261999877883213
2020-12-18,11090.58722053119,1096972.8,1108063.3872205312,"{'159915': {'shares': 408100.0, 'price': 2.688, 'value': 1096972.8, 'profit_pct': 1.677950977458758}}",-0.0022049289230352542,1.1080633872205312,-12.455455932001735
2020-12-21,11090.58722053119,1133701.8,1144792.3872205312,"{'159915': {'shares': 408100.0, 'price': 2.778, 'value': 1133701.8, 'profit_pct': 5.082346657507595}}",0.0331470206701181,1.1447923872205312,-9.553615120223736
2020-12-22,11090.58722053119,1109215.8,1120306.3872205312,"{'159915': {'shares': 408100.0, 'price': 2.718, 'value': 1109215.8, 'profit_pct': 2.8127495374750313}}",-0.021389031123320246,1.1203063872205312,-11.48817566140906
2020-12-23,11090.58722053119,1120234.5,1131325.0872205312,"{'159915': {'shares': 408100.0, 'price': 2.745, 'value': 1120234.5, 'profit_pct': 3.834068241489689}}",0.009835434418380196,1.1313250872205312,-10.617623417875667
2020-12-24,11090.58722053119,1112480.6,1123571.1872205313,"{'159915': {'shares': 408100.0, 'price': 2.726, 'value': 1112480.6, 'profit_pct': 3.1153624868127063}}",-0.006853821317663766,1.1235711872205312,-11.230234255917681
2020-12-25,11090.58722053119,1121866.9000000001,1132957.4872205313,"{'159915': {'shares': 408100.0, 'price': 2.749, 'value': 1121866.9000000001, 'profit_pct': 3.985374716158527}}",0.008353987808480401,1.1329574872205312,-10.488652715129964
2020-12-28,11525.825073581422,1116891.0,1128416.8250735814,"{'518880': {'shares': 289500.0, 'price': 3.858, 'value': 1116891.0, 'profit_pct': -0.09990009990008052}}",-0.004007795701222117,1.1284168250735813,-10.847395907988878
2020-12-29,11460.280589251779,1107992.6,1119452.8805892519,"{'159915': {'shares': 407800.0, 'price': 2.717, 'value': 1107992.6, 'profit_pct': -0.09990009990008654}}",-0.007943823846959241,1.1194528805892519,-11.55560849039351
2020-12-30,11460.280589251779,1141432.2,1152892.4805892517,"{'159915': {'shares': 407800.0, 'price': 2.799, 'value': 1141432.2, 'profit_pct': 2.915119477504469}}",0.0298713778666575,1.1528924805892518,-8.913652651423455
2020-12-31,11460.280589251779,1168754.8,1180215.0805892518,"{'159915': {'shares': 407800.0, 'price': 2.866, 'value': 1168754.8, 'profit_pct': 5.378611083432593}}",0.02369917443301861,1.1802150805892517,-6.754981417143025
2021-01-04,11460.280589251779,1213612.8,1225073.0805892518,"{'159915': {'shares': 407800.0, 'price': 2.976, 'value': 1213612.8, 'profit_pct': 9.423149540926513}}",0.03800832639556129,1.2250730805892518,-3.2108943160856107
2021-01-05,11460.280589251779,1218506.4,1229966.6805892517,"{'159915': {'shares': 407800.0, 'price': 2.988, 'value': 1218506.4, 'profit_pct': 9.864371918107667}}",0.00399453720560583,1.2299666805892517,-2.824266632333905
2021-01-06,11460.280589251779,1224623.4000000001,1236083.680589252,"{'159915': {'shares': 407800.0, 'price': 3.003, 'value': 1224623.4000000001, 'profit_pct': 10.415899889584116}}",0.004973305453339405,1.2360836805892519,-2.340982027644245
2021-01-07,11460.280589251779,1246236.8,1257697.0805892518,"{'159915': {'shares': 407800.0, 'price': 3.056, 'value': 1246236.8, 'profit_pct': 12.364632055467549}}",0.01748538577072445,1.2576970805892518,-0.6333764244074946
2021-01-08,11460.280589251779,1238080.8,1249541.0805892518,"{'159915': {'shares': 407800.0, 'price': 3.036, 'value': 1238080.8, 'profit_pct': 11.62926142683229}}",-0.006484868356519291,1.2495410805892517,-1.2777558973270264
2021-01-11,11460.280589251779,1218914.2,1230374.4805892517,"{'159915': {'shares': 407800.0, 'price': 2.989, 'value': 1218914.2, 'profit_pct': 9.901140449539426}}",-0.015338911459366833,1.2303744805892518,-2.792047658687924
2021-01-12,11460.280589251779,1254392.8,1265853.0805892518,"{'159915': {'shares': 407800.0, 'price': 3.076, 'value': 1254392.8, 'profit_pct': 13.10000268410281}}",0.028835611075912926,1.2658530805892518,0.0
2021-01-13,12901.970882151974,1228952.0,1241853.970882152,"{'510300': {'shares': 238400.0, 'price': 5.155, 'value': 1228952.0, 'profit_pct': -0.09990009990008741}}",-0.01895884291400418,1.2418539708821519,-1.8958842914004181
2021-01-14,12201.696330551757,1201968.8,1214170.4963305518,"{'159915': {'shares': 402400.0, 'price': 2.987, 'value': 1201968.8, 'profit_pct': -0.0999000999000875}}",-0.022292053011623625,1.2141704963305517,-4.082826439434973
2021-01-15,12201.696330551757,1203176.0,1215377.6963305518,"{'159915': {'shares': 402400.0, 'price': 2.99, 'value': 1203176.0, 'profit_pct': 0.0004347844990792551}}",0.0009942590465246148,1.2153776963305518,-3.987459921905301
2021-01-18,12679.408128491836,1222050.6,1234730.008128492,"{'510300': {'shares': 239900.0, 'price': 5.094, 'value': 1222050.6, 'profit_pct': -0.09990009990009421}}",0.015922878835417542,1.234730008128492,-2.4586638795611404
2021-01-19,12679.408128491836,1204058.1,1216737.508128492,"{'510300': {'shares': 239900.0, 'price': 5.019, 'value': 1204058.1, 'profit_pct': -1.5707496272867276}}",-0.014572011598933843,1.216737508128492,-3.8800373608836702
2021-01-20,12420.197924382286,1208368.8,1220788.9979243823,"{'159915': {'shares': 390300.0, 'price': 3.096, 'value': 1208368.8, 'profit_pct': -0.09990009990009233}}",0.0033297977327271244,1.2207889979243822,-3.5599773272181223
2021-01-21,12420.197924382286,1239592.8,1252012.9979243823,"{'159915': {'shares': 390300.0, 'price': 3.176, 'value': 1239592.8, 'profit_pct': 2.4814978303350497}}",0.02557690153915848,1.2520129979243824,-1.0933403628821559
2021-01-22,12804.165574812563,1261294.2,1274098.3655748125,"{'513050': {'shares': 534900.0, 'price': 2.358, 'value': 1261294.2, 'profit_pct': -0.0999000999000846}}",0.017639886875810307,1.2740983655748126,0.0
